dish_id,restaurant_id,restaurant_name,dish_name,cuisine,price,spice_level,dietary,rating,city,delivery_time_min,description
361,91,The Junction #91,Fiery Cheese Burger,Fast Food,129,spicy,vegan,3.2,Delhi,46,"Fiery Cheese Burger - a spicy fast food dish, vegan, priced at Rs.129. Served at The Junction #91 in Delhi, rated 3.2 stars."
362,91,The Junction #91,Loaded Steak,Continental,199,spicy,non-veg,3.2,Delhi,46,"Loaded Steak - a spicy continental dish, non-veg, priced at Rs.199. Served at The Junction #91 in Delhi, rated 3.2 stars."
363,91,The Junction #91,Crispy Smoothie Bowl,Healthy Food,99,very spicy,vegan,3.2,Delhi,46,"Crispy Smoothie Bowl - a very spicy healthy food dish, vegan, priced at Rs.99. Served at The Junction #91 in Delhi, rated 3.2 stars."
364,91,The Junction #91,Roasted Caesar Salad,Continental,99,very spicy,vegan,3.2,Delhi,46,"Roasted Caesar Salad - a very spicy continental dish, vegan, priced at Rs.99. Served at The Junction #91 in Delhi, rated 3.2 stars."
365,92,Grand Table #92,Homestyle Garlic Bread,Italian,299,mild,non-veg,3.9,Hyderabad,20,"Homestyle Garlic Bread - a mild italian dish, non-veg, priced at Rs.299. Served at Grand Table #92 in Hyderabad, rated 3.9 stars."
366,92,Grand Table #92,Steamed Pasta Alfredo,Italian,399,very spicy,vegan,3.9,Hyderabad,20,"Steamed Pasta Alfredo - a very spicy italian dish, vegan, priced at Rs.399. Served at Grand Table #92 in Hyderabad, rated 3.9 stars."
367,92,Grand Table #92,Tangy Fresh Lime Soda,Beverages,399,medium,vegan,3.9,Hyderabad,20,"Tangy Fresh Lime Soda - a medium beverages dish, vegan, priced at Rs.399. Served at Grand Table #92 in Hyderabad, rated 3.9 stars."
368,92,Grand Table #92,Tangy Pav Bhaji,Street Food,199,medium,vegan,3.9,Hyderabad,20,"Tangy Pav Bhaji - a medium street food dish, vegan, priced at Rs.199. Served at Grand Table #92 in Hyderabad, rated 3.9 stars."
369,93,Grand Bites #93,Classic Pasta Alfredo,Italian,179,spicy,jain,4.3,Bangalore,45,"Classic Pasta Alfredo - a spicy italian dish, jain, priced at Rs.179. Served at Grand Bites #93 in Bangalore, rated 4.3 stars."
370,93,Grand Bites #93,Loaded Ice Cream Sundae,Desserts,199,very spicy,veg,4.3,Bangalore,45,"Loaded Ice Cream Sundae - a very spicy desserts dish, veg, priced at Rs.199. Served at Grand Bites #93 in Bangalore, rated 4.3 stars."
371,93,Grand Bites #93,Steamed Gulab Jamun,Desserts,129,very spicy,non-veg,4.3,Bangalore,45,"Steamed Gulab Jamun - a very spicy desserts dish, non-veg, priced at Rs.129. Served at Grand Bites #93 in Bangalore, rated 4.3 stars."
372,93,Grand Bites #93,Cheesy Garlic Bread,Italian,199,very spicy,veg,4.3,Bangalore,45,"Cheesy Garlic Bread - a very spicy italian dish, veg, priced at Rs.199. Served at Grand Bites #93 in Bangalore, rated 4.3 stars."
373,94,Grand Junction #94,Crispy Caesar Salad,Continental,249,very spicy,jain,3.7,Bangalore,32,"Crispy Caesar Salad - a very spicy continental dish, jain, priced at Rs.249. Served at Grand Junction #94 in Bangalore, rated 3.7 stars."
374,94,Grand Junction #94,Roasted Steak,Continental,149,mild,jain,3.7,Bangalore,32,"Roasted Steak - a mild continental dish, jain, priced at Rs.149. Served at Grand Junction #94 in Bangalore, rated 3.7 stars."
375,94,Grand Junction #94,Classic Mutton Biryani,Biryani,99,mild,jain,3.7,Bangalore,32,"Classic Mutton Biryani - a mild biryani dish, jain, priced at Rs.99. Served at Grand Junction #94 in Bangalore, rated 3.7 stars."
376,94,Grand Junction #94,Tangy Mutton Biryani,Biryani,149,very spicy,veg,3.7,Bangalore,32,"Tangy Mutton Biryani - a very spicy biryani dish, veg, priced at Rs.149. Served at Grand Junction #94 in Bangalore, rated 3.7 stars."
377,95,The Table #95,Homestyle Hot Dog,Fast Food,299,very spicy,jain,3.6,Delhi,27,"Homestyle Hot Dog - a very spicy fast food dish, jain, priced at Rs.299. Served at The Table #95 in Delhi, rated 3.6 stars."
378,95,The Table #95,Spicy Garlic Bread,Italian,99,medium,vegan,3.6,Delhi,27,"Spicy Garlic Bread - a medium italian dish, vegan, priced at Rs.99. Served at The Table #95 in Delhi, rated 3.6 stars."
379,95,The Table #95,Cheesy Chicken Wrap,Fast Food,179,mild,veg,3.6,Delhi,27,"Cheesy Chicken Wrap - a mild fast food dish, veg, priced at Rs.179. Served at The Table #95 in Delhi, rated 3.6 stars."
380,95,The Table #95,Roasted French Fries,Fast Food,249,spicy,non-veg,3.6,Delhi,27,"Roasted French Fries - a spicy fast food dish, non-veg, priced at Rs.249. Served at The Table #95 in Delhi, rated 3.6 stars."
381,96,Urban House #96,Cheesy Oats Bowl,Healthy Food,199,medium,veg,4.1,Jamshedpur,21,"Cheesy Oats Bowl - a medium healthy food dish, veg, priced at Rs.199. Served at Urban House #96 in Jamshedpur, rated 4.1 stars."
382,96,Urban House #96,Loaded Sprout Salad,Healthy Food,349,spicy,jain,4.1,Jamshedpur,21,"Loaded Sprout Salad - a spicy healthy food dish, jain, priced at Rs.349. Served at Urban House #96 in Jamshedpur, rated 4.1 stars."
383,96,Urban House #96,Fiery Sprout Salad,Healthy Food,249,medium,non-veg,4.1,Jamshedpur,21,"Fiery Sprout Salad - a medium healthy food dish, non-veg, priced at Rs.249. Served at Urban House #96 in Jamshedpur, rated 4.1 stars."
384,96,Urban House #96,Crispy Quinoa Salad,Healthy Food,179,medium,non-veg,4.1,Jamshedpur,21,"Crispy Quinoa Salad - a medium healthy food dish, non-veg, priced at Rs.179. Served at Urban House #96 in Jamshedpur, rated 4.1 stars."
385,97,Royal House #97,Cheesy Hot Dog,Fast Food,149,mild,vegan,3.6,Delhi,32,"Cheesy Hot Dog - a mild fast food dish, vegan, priced at Rs.149. Served at Royal House #97 in Delhi, rated 3.6 stars."
386,97,Royal House #97,Steamed Nuggets,Fast Food,199,mild,veg,3.6,Delhi,32,"Steamed Nuggets - a mild fast food dish, veg, priced at Rs.199. Served at Royal House #97 in Delhi, rated 3.6 stars."
387,97,Royal House #97,Spicy Cheese Burger,Fast Food,129,very spicy,jain,3.6,Delhi,32,"Spicy Cheese Burger - a very spicy fast food dish, jain, priced at Rs.129. Served at Royal House #97 in Delhi, rated 3.6 stars."
388,97,Royal House #97,Cheesy Cheese Burger,Fast Food,199,very spicy,non-veg,3.6,Delhi,32,"Cheesy Cheese Burger - a very spicy fast food dish, non-veg, priced at Rs.199. Served at Royal House #97 in Delhi, rated 3.6 stars."
389,98,Cafe House #98,Loaded Butter Chicken,North Indian,299,mild,vegan,4.8,Jamshedpur,21,"Loaded Butter Chicken - a mild north indian dish, vegan, priced at Rs.299. Served at Cafe House #98 in Jamshedpur, rated 4.8 stars."
390,98,Cafe House #98,Creamy Chole Bhature,North Indian,399,mild,vegan,4.8,Jamshedpur,21,"Creamy Chole Bhature - a mild north indian dish, vegan, priced at Rs.399. Served at Cafe House #98 in Jamshedpur, rated 4.8 stars."
391,98,Cafe House #98,Fiery Butter Chicken,North Indian,179,medium,vegan,4.8,Jamshedpur,21,"Fiery Butter Chicken - a medium north indian dish, vegan, priced at Rs.179. Served at Cafe House #98 in Jamshedpur, rated 4.8 stars."
392,98,Cafe House #98,Roasted Dal Makhani,North Indian,299,spicy,non-veg,4.8,Jamshedpur,21,"Roasted Dal Makhani - a spicy north indian dish, non-veg, priced at Rs.299. Served at Cafe House #98 in Jamshedpur, rated 4.8 stars."
393,99,Spice Corner #99,Fiery Enchiladas,Mexican,179,very spicy,vegan,3.8,Hyderabad,18,"Fiery Enchiladas - a very spicy mexican dish, vegan, priced at Rs.179. Served at Spice Corner #99 in Hyderabad, rated 3.8 stars."
394,99,Spice Corner #99,Spicy Tacos,Mexican,129,mild,jain,3.8,Hyderabad,18,"Spicy Tacos - a mild mexican dish, jain, priced at Rs.129. Served at Spice Corner #99 in Hyderabad, rated 3.8 stars."
395,99,Spice Corner #99,Cheesy Tacos,Mexican,129,mild,vegan,3.8,Hyderabad,18,"Cheesy Tacos - a mild mexican dish, vegan, priced at Rs.129. Served at Spice Corner #99 in Hyderabad, rated 3.8 stars."
396,99,Spice Corner #99,Loaded Quesadilla,Mexican,199,very spicy,veg,3.8,Hyderabad,18,"Loaded Quesadilla - a very spicy mexican dish, veg, priced at Rs.199. Served at Spice Corner #99 in Hyderabad, rated 3.8 stars."
397,100,The Corner #100,Spicy Cold Coffee,Beverages,199,spicy,vegan,3.1,Hyderabad,24,"Spicy Cold Coffee - a spicy beverages dish, vegan, priced at Rs.199. Served at The Corner #100 in Hyderabad, rated 3.1 stars."
398,100,The Corner #100,Creamy Masala Dosa,South Indian,99,mild,non-veg,3.1,Hyderabad,24,"Creamy Masala Dosa - a mild south indian dish, non-veg, priced at Rs.99. Served at The Corner #100 in Hyderabad, rated 3.1 stars."
399,100,The Corner #100,Classic Fresh Lime Soda,Beverages,349,spicy,veg,3.1,Hyderabad,24,"Classic Fresh Lime Soda - a spicy beverages dish, veg, priced at Rs.349. Served at The Corner #100 in Hyderabad, rated 3.1 stars."
400,100,The Corner #100,Tangy Uttapam,South Indian,129,very spicy,jain,3.1,Hyderabad,24,"Tangy Uttapam - a very spicy south indian dish, jain, priced at Rs.129. Served at The Corner #100 in Hyderabad, rated 3.1 stars."
401,101,Cafe House #101,Homestyle Bhel Puri,Street Food,349,very spicy,non-veg,4.9,Mumbai,50,"Homestyle Bhel Puri - a very spicy street food dish, non-veg, priced at Rs.349. Served at Cafe House #101 in Mumbai, rated 4.9 stars."
402,101,Cafe House #101,Roasted Vada Pav,Street Food,99,medium,veg,4.9,Mumbai,50,"Roasted Vada Pav - a medium street food dish, veg, priced at Rs.99. Served at Cafe House #101 in Mumbai, rated 4.9 stars."
403,101,Cafe House #101,Fiery Kathi Roll,Street Food,349,medium,jain,4.9,Mumbai,50,"Fiery Kathi Roll - a medium street food dish, jain, priced at Rs.349. Served at Cafe House #101 in Mumbai, rated 4.9 stars."
404,101,Cafe House #101,Spicy Kathi Roll,Street Food,149,very spicy,jain,4.9,Mumbai,50,"Spicy Kathi Roll - a very spicy street food dish, jain, priced at Rs.149. Served at Cafe House #101 in Mumbai, rated 4.9 stars."
405,102,Cafe Bites #102,Fiery Quesadilla,Mexican,99,mild,vegan,4.0,Chennai,43,"Fiery Quesadilla - a mild mexican dish, vegan, priced at Rs.99. Served at Cafe Bites #102 in Chennai, rated 4.0 stars."
406,102,Cafe Bites #102,Roasted Pani Puri,Street Food,399,medium,vegan,4.0,Chennai,43,"Roasted Pani Puri - a medium street food dish, vegan, priced at Rs.399. Served at Cafe Bites #102 in Chennai, rated 4.0 stars."
407,102,Cafe Bites #102,Steamed Quesadilla,Mexican,179,very spicy,vegan,4.0,Chennai,43,"Steamed Quesadilla - a very spicy mexican dish, vegan, priced at Rs.179. Served at Cafe Bites #102 in Chennai, rated 4.0 stars."
408,102,Cafe Bites #102,Cheesy Vada Pav,Street Food,99,mild,non-veg,4.0,Chennai,43,"Cheesy Vada Pav - a mild street food dish, non-veg, priced at Rs.99. Served at Cafe Bites #102 in Chennai, rated 4.0 stars."
409,103,Spice Junction #103,Tangy Rasmalai,Desserts,129,very spicy,vegan,3.1,Pune,28,"Tangy Rasmalai - a very spicy desserts dish, vegan, priced at Rs.129. Served at Spice Junction #103 in Pune, rated 3.1 stars."
410,103,Spice Junction #103,Loaded Nachos,Mexican,99,medium,jain,3.1,Pune,28,"Loaded Nachos - a medium mexican dish, jain, priced at Rs.99. Served at Spice Junction #103 in Pune, rated 3.1 stars."
411,103,Spice Junction #103,Creamy Chocolate Brownie,Desserts,349,very spicy,jain,3.1,Pune,28,"Creamy Chocolate Brownie - a very spicy desserts dish, jain, priced at Rs.349. Served at Spice Junction #103 in Pune, rated 3.1 stars."
412,103,Spice Junction #103,Fiery Quesadilla,Mexican,249,mild,jain,3.1,Pune,28,"Fiery Quesadilla - a mild mexican dish, jain, priced at Rs.249. Served at Spice Junction #103 in Pune, rated 3.1 stars."
413,104,The Bites #104,Creamy Croissant,Bakery,299,very spicy,veg,3.3,Delhi,25,"Creamy Croissant - a very spicy bakery dish, veg, priced at Rs.299. Served at The Bites #104 in Delhi, rated 3.3 stars."
414,104,The Bites #104,Spicy Cinnamon Roll,Bakery,129,spicy,non-veg,3.3,Delhi,25,"Spicy Cinnamon Roll - a spicy bakery dish, non-veg, priced at Rs.129. Served at The Bites #104 in Delhi, rated 3.3 stars."
415,104,The Bites #104,Classic Bagel,Bakery,249,mild,non-veg,3.3,Delhi,25,"Classic Bagel - a mild bakery dish, non-veg, priced at Rs.249. Served at The Bites #104 in Delhi, rated 3.3 stars."
416,104,The Bites #104,Cheesy Chicken Wrap,Fast Food,349,spicy,jain,3.3,Delhi,25,"Cheesy Chicken Wrap - a spicy fast food dish, jain, priced at Rs.349. Served at The Bites #104 in Delhi, rated 3.3 stars."
417,105,Urban Table #105,Steamed Gulab Jamun,Desserts,179,mild,vegan,3.9,Pune,29,"Steamed Gulab Jamun - a mild desserts dish, vegan, priced at Rs.179. Served at Urban Table #105 in Pune, rated 3.9 stars."
418,105,Urban Table #105,Cheesy Ice Cream Sundae,Desserts,399,spicy,veg,3.9,Pune,29,"Cheesy Ice Cream Sundae - a spicy desserts dish, veg, priced at Rs.399. Served at Urban Table #105 in Pune, rated 3.9 stars."
419,105,Urban Table #105,Fiery Chocolate Brownie,Desserts,149,very spicy,veg,3.9,Pune,29,"Fiery Chocolate Brownie - a very spicy desserts dish, veg, priced at Rs.149. Served at Urban Table #105 in Pune, rated 3.9 stars."
420,105,Urban Table #105,Crispy Cheesecake,Desserts,179,mild,jain,3.9,Pune,29,"Crispy Cheesecake - a mild desserts dish, jain, priced at Rs.179. Served at Urban Table #105 in Pune, rated 3.9 stars."
421,106,Grand Corner #106,Crispy Oats Bowl,Healthy Food,249,mild,jain,4.3,Mumbai,55,"Crispy Oats Bowl - a mild healthy food dish, jain, priced at Rs.249. Served at Grand Corner #106 in Mumbai, rated 4.3 stars."
422,106,Grand Corner #106,Creamy Smoothie Bowl,Healthy Food,349,very spicy,non-veg,4.3,Mumbai,55,"Creamy Smoothie Bowl - a very spicy healthy food dish, non-veg, priced at Rs.349. Served at Grand Corner #106 in Mumbai, rated 4.3 stars."
423,106,Grand Corner #106,Cheesy Cheese Burger,Fast Food,99,very spicy,jain,4.3,Mumbai,55,"Cheesy Cheese Burger - a very spicy fast food dish, jain, priced at Rs.99. Served at Grand Corner #106 in Mumbai, rated 4.3 stars."
424,106,Grand Corner #106,Tangy Smoothie Bowl,Healthy Food,149,mild,jain,4.3,Mumbai,55,"Tangy Smoothie Bowl - a mild healthy food dish, jain, priced at Rs.149. Served at Grand Corner #106 in Mumbai, rated 4.3 stars."
425,107,The Junction #107,Grilled Cheesecake,Desserts,249,very spicy,jain,4.2,Delhi,24,"Grilled Cheesecake - a very spicy desserts dish, jain, priced at Rs.249. Served at The Junction #107 in Delhi, rated 4.2 stars."
426,107,The Junction #107,Loaded Chocolate Brownie,Desserts,299,spicy,vegan,4.2,Delhi,24,"Loaded Chocolate Brownie - a spicy desserts dish, vegan, priced at Rs.299. Served at The Junction #107 in Delhi, rated 4.2 stars."
427,107,The Junction #107,Tangy Pasta Alfredo,Italian,299,spicy,vegan,4.2,Delhi,24,"Tangy Pasta Alfredo - a spicy italian dish, vegan, priced at Rs.299. Served at The Junction #107 in Delhi, rated 4.2 stars."
428,107,The Junction #107,Steamed Cheesecake,Desserts,179,medium,non-veg,4.2,Delhi,24,"Steamed Cheesecake - a medium desserts dish, non-veg, priced at Rs.179. Served at The Junction #107 in Delhi, rated 4.2 stars."
429,108,Royal House #108,Steamed Dal Makhani,North Indian,149,medium,vegan,4.4,Pune,43,"Steamed Dal Makhani - a medium north indian dish, vegan, priced at Rs.149. Served at Royal House #108 in Pune, rated 4.4 stars."
430,108,Royal House #108,Cheesy Dal Makhani,North Indian,349,very spicy,vegan,4.4,Pune,43,"Cheesy Dal Makhani - a very spicy north indian dish, vegan, priced at Rs.349. Served at Royal House #108 in Pune, rated 4.4 stars."
431,108,Royal House #108,Cheesy Butter Chicken,North Indian,129,mild,jain,4.4,Pune,43,"Cheesy Butter Chicken - a mild north indian dish, jain, priced at Rs.129. Served at Royal House #108 in Pune, rated 4.4 stars."
432,108,Royal House #108,Steamed Butter Chicken,North Indian,99,medium,vegan,4.4,Pune,43,"Steamed Butter Chicken - a medium north indian dish, vegan, priced at Rs.99. Served at Royal House #108 in Pune, rated 4.4 stars."
433,109,Grand House #109,Steamed Fresh Lime Soda,Beverages,199,medium,veg,3.8,Jamshedpur,47,"Steamed Fresh Lime Soda - a medium beverages dish, veg, priced at Rs.199. Served at Grand House #109 in Jamshedpur, rated 3.8 stars."
434,109,Grand House #109,Cheesy Cold Coffee,Beverages,99,spicy,jain,3.8,Jamshedpur,47,"Cheesy Cold Coffee - a spicy beverages dish, jain, priced at Rs.99. Served at Grand House #109 in Jamshedpur, rated 3.8 stars."
435,109,Grand House #109,Steamed Iced Tea,Beverages,399,medium,jain,3.8,Jamshedpur,47,"Steamed Iced Tea - a medium beverages dish, jain, priced at Rs.399. Served at Grand House #109 in Jamshedpur, rated 3.8 stars."
436,109,Grand House #109,Roasted Iced Tea,Beverages,199,mild,jain,3.8,Jamshedpur,47,"Roasted Iced Tea - a mild beverages dish, jain, priced at Rs.199. Served at Grand House #109 in Jamshedpur, rated 3.8 stars."
437,110,Cafe Kitchen #110,Steamed Pav Bhaji,Street Food,249,mild,veg,4.4,Hyderabad,16,"Steamed Pav Bhaji - a mild street food dish, veg, priced at Rs.249. Served at Cafe Kitchen #110 in Hyderabad, rated 4.4 stars."
438,110,Cafe Kitchen #110,Crispy Uttapam,South Indian,349,medium,vegan,4.4,Hyderabad,16,"Crispy Uttapam - a medium south indian dish, vegan, priced at Rs.349. Served at Cafe Kitchen #110 in Hyderabad, rated 4.4 stars."
439,110,Cafe Kitchen #110,Roasted Curd Rice,South Indian,179,medium,vegan,4.4,Hyderabad,16,"Roasted Curd Rice - a medium south indian dish, vegan, priced at Rs.179. Served at Cafe Kitchen #110 in Hyderabad, rated 4.4 stars."
440,110,Cafe Kitchen #110,Steamed Vada Pav,Street Food,129,medium,non-veg,4.4,Hyderabad,16,"Steamed Vada Pav - a medium street food dish, non-veg, priced at Rs.129. Served at Cafe Kitchen #110 in Hyderabad, rated 4.4 stars."
441,111,Grand Junction #111,Spicy Garlic Bread,Italian,299,spicy,vegan,4.8,Pune,51,"Spicy Garlic Bread - a spicy italian dish, vegan, priced at Rs.299. Served at Grand Junction #111 in Pune, rated 4.8 stars."
442,111,Grand Junction #111,Grilled Pasta Alfredo,Italian,199,mild,vegan,4.8,Pune,51,"Grilled Pasta Alfredo - a mild italian dish, vegan, priced at Rs.199. Served at Grand Junction #111 in Pune, rated 4.8 stars."
443,111,Grand Junction #111,Spicy Pasta Alfredo,Italian,149,spicy,veg,4.8,Pune,51,"Spicy Pasta Alfredo - a spicy italian dish, veg, priced at Rs.149. Served at Grand Junction #111 in Pune, rated 4.8 stars."
444,111,Grand Junction #111,Grilled Garlic Bread,Italian,399,spicy,veg,4.8,Pune,51,"Grilled Garlic Bread - a spicy italian dish, veg, priced at Rs.399. Served at Grand Junction #111 in Pune, rated 4.8 stars."
445,112,Royal Corner #112,Crispy Kathi Roll,Street Food,149,mild,non-veg,4.2,Pune,26,"Crispy Kathi Roll - a mild street food dish, non-veg, priced at Rs.149. Served at Royal Corner #112 in Pune, rated 4.2 stars."
446,112,Royal Corner #112,Cheesy Kathi Roll,Street Food,299,mild,vegan,4.2,Pune,26,"Cheesy Kathi Roll - a mild street food dish, vegan, priced at Rs.299. Served at Royal Corner #112 in Pune, rated 4.2 stars."
447,112,Royal Corner #112,Steamed Vada Pav,Street Food,249,spicy,vegan,4.2,Pune,26,"Steamed Vada Pav - a spicy street food dish, vegan, priced at Rs.249. Served at Royal Corner #112 in Pune, rated 4.2 stars."
448,112,Royal Corner #112,Grilled Vada Pav,Street Food,399,very spicy,veg,4.2,Pune,26,"Grilled Vada Pav - a very spicy street food dish, veg, priced at Rs.399. Served at Royal Corner #112 in Pune, rated 4.2 stars."
449,113,The Corner #113,Fiery Ice Cream Sundae,Desserts,179,medium,veg,3.8,Bangalore,21,"Fiery Ice Cream Sundae - a medium desserts dish, veg, priced at Rs.179. Served at The Corner #113 in Bangalore, rated 3.8 stars."
450,113,The Corner #113,Homestyle Fresh Lime Soda,Beverages,129,very spicy,vegan,3.8,Bangalore,21,"Homestyle Fresh Lime Soda - a very spicy beverages dish, vegan, priced at Rs.129. Served at The Corner #113 in Bangalore, rated 3.8 stars."
451,113,The Corner #113,Spicy Fresh Lime Soda,Beverages,399,spicy,jain,3.8,Bangalore,21,"Spicy Fresh Lime Soda - a spicy beverages dish, jain, priced at Rs.399. Served at The Corner #113 in Bangalore, rated 3.8 stars."
452,113,The Corner #113,Loaded Croissant,Bakery,179,spicy,veg,3.8,Bangalore,21,"Loaded Croissant - a spicy bakery dish, veg, priced at Rs.179. Served at The Corner #113 in Bangalore, rated 3.8 stars."
453,114,Urban Table #114,Cheesy Mutton Biryani,Biryani,399,mild,veg,3.5,Hyderabad,50,"Cheesy Mutton Biryani - a mild biryani dish, veg, priced at Rs.399. Served at Urban Table #114 in Hyderabad, rated 3.5 stars."
454,114,Urban Table #114,Steamed Mutton Biryani,Biryani,299,mild,non-veg,3.5,Hyderabad,50,"Steamed Mutton Biryani - a mild biryani dish, non-veg, priced at Rs.299. Served at Urban Table #114 in Hyderabad, rated 3.5 stars."
455,114,Urban Table #114,Roasted Chicken Biryani,Biryani,149,mild,jain,3.5,Hyderabad,50,"Roasted Chicken Biryani - a mild biryani dish, jain, priced at Rs.149. Served at Urban Table #114 in Hyderabad, rated 3.5 stars."
456,114,Urban Table #114,Creamy Chicken Biryani,Biryani,129,mild,non-veg,3.5,Hyderabad,50,"Creamy Chicken Biryani - a mild biryani dish, non-veg, priced at Rs.129. Served at Urban Table #114 in Hyderabad, rated 3.5 stars."
457,115,The House #115,Creamy Iced Tea,Beverages,179,spicy,jain,3.6,Bangalore,47,"Creamy Iced Tea - a spicy beverages dish, jain, priced at Rs.179. Served at The House #115 in Bangalore, rated 3.6 stars."
458,115,The House #115,Steamed Milkshake,Beverages,299,very spicy,vegan,3.6,Bangalore,47,"Steamed Milkshake - a very spicy beverages dish, vegan, priced at Rs.299. Served at The House #115 in Bangalore, rated 3.6 stars."
459,115,The House #115,Steamed Milkshake,Beverages,129,mild,veg,3.6,Bangalore,47,"Steamed Milkshake - a mild beverages dish, veg, priced at Rs.129. Served at The House #115 in Bangalore, rated 3.6 stars."
460,115,The House #115,Classic Mango Lassi,Beverages,399,mild,vegan,3.6,Bangalore,47,"Classic Mango Lassi - a mild beverages dish, vegan, priced at Rs.399. Served at The House #115 in Bangalore, rated 3.6 stars."
461,116,Cafe Corner #116,Creamy Cinnamon Roll,Bakery,199,very spicy,jain,3.1,Hyderabad,54,"Creamy Cinnamon Roll - a very spicy bakery dish, jain, priced at Rs.199. Served at Cafe Corner #116 in Hyderabad, rated 3.1 stars."
462,116,Cafe Corner #116,Fiery Croissant,Bakery,149,medium,non-veg,3.1,Hyderabad,54,"Fiery Croissant - a medium bakery dish, non-veg, priced at Rs.149. Served at Cafe Corner #116 in Hyderabad, rated 3.1 stars."
463,116,Cafe Corner #116,Loaded Cinnamon Roll,Bakery,149,spicy,vegan,3.1,Hyderabad,54,"Loaded Cinnamon Roll - a spicy bakery dish, vegan, priced at Rs.149. Served at Cafe Corner #116 in Hyderabad, rated 3.1 stars."
464,116,Cafe Corner #116,Cheesy Cinnamon Roll,Bakery,149,mild,veg,3.1,Hyderabad,54,"Cheesy Cinnamon Roll - a mild bakery dish, veg, priced at Rs.149. Served at Cafe Corner #116 in Hyderabad, rated 3.1 stars."
465,117,The Bites #117,Grilled Cinnamon Roll,Bakery,299,mild,vegan,4.0,Bangalore,43,"Grilled Cinnamon Roll - a mild bakery dish, vegan, priced at Rs.299. Served at The Bites #117 in Bangalore, rated 4.0 stars."
466,117,The Bites #117,Crispy Donut,Bakery,299,medium,non-veg,4.0,Bangalore,43,"Crispy Donut - a medium bakery dish, non-veg, priced at Rs.299. Served at The Bites #117 in Bangalore, rated 4.0 stars."
467,117,The Bites #117,Grilled Muffin,Bakery,199,medium,veg,4.0,Bangalore,43,"Grilled Muffin - a medium bakery dish, veg, priced at Rs.199. Served at The Bites #117 in Bangalore, rated 4.0 stars."
468,117,The Bites #117,Spicy Cinnamon Roll,Bakery,399,very spicy,veg,4.0,Bangalore,43,"Spicy Cinnamon Roll - a very spicy bakery dish, veg, priced at Rs.399. Served at The Bites #117 in Bangalore, rated 4.0 stars."
469,118,Grand Junction #118,Loaded Masala Dosa,South Indian,129,medium,jain,3.5,Chennai,34,"Loaded Masala Dosa - a medium south indian dish, jain, priced at Rs.129. Served at Grand Junction #118 in Chennai, rated 3.5 stars."
470,118,Grand Junction #118,Tangy Uttapam,South Indian,179,mild,vegan,3.5,Chennai,34,"Tangy Uttapam - a mild south indian dish, vegan, priced at Rs.179. Served at Grand Junction #118 in Chennai, rated 3.5 stars."
471,118,Grand Junction #118,Crispy Butter Chicken,North Indian,249,very spicy,jain,3.5,Chennai,34,"Crispy Butter Chicken - a very spicy north indian dish, jain, priced at Rs.249. Served at Grand Junction #118 in Chennai, rated 3.5 stars."
472,118,Grand Junction #118,Steamed Curd Rice,South Indian,199,medium,vegan,3.5,Chennai,34,"Steamed Curd Rice - a medium south indian dish, vegan, priced at Rs.199. Served at Grand Junction #118 in Chennai, rated 3.5 stars."
473,119,The Bites #119,Tangy Sandwich,Continental,99,spicy,non-veg,4.7,Chennai,22,"Tangy Sandwich - a spicy continental dish, non-veg, priced at Rs.99. Served at The Bites #119 in Chennai, rated 4.7 stars."
474,119,The Bites #119,Loaded Chole Bhature,North Indian,249,medium,vegan,4.7,Chennai,22,"Loaded Chole Bhature - a medium north indian dish, vegan, priced at Rs.249. Served at The Bites #119 in Chennai, rated 4.7 stars."
475,119,The Bites #119,Fiery Sandwich,Continental,249,spicy,jain,4.7,Chennai,22,"Fiery Sandwich - a spicy continental dish, jain, priced at Rs.249. Served at The Bites #119 in Chennai, rated 4.7 stars."
476,119,The Bites #119,Tangy Gulab Jamun,Desserts,129,spicy,non-veg,4.7,Chennai,22,"Tangy Gulab Jamun - a spicy desserts dish, non-veg, priced at Rs.129. Served at The Bites #119 in Chennai, rated 4.7 stars."
477,120,Cafe Table #120,Loaded French Fries,Fast Food,129,mild,veg,3.8,Bangalore,45,"Loaded French Fries - a mild fast food dish, veg, priced at Rs.129. Served at Cafe Table #120 in Bangalore, rated 3.8 stars."
478,120,Cafe Table #120,Grilled Cheese Burger,Fast Food,299,medium,veg,3.8,Bangalore,45,"Grilled Cheese Burger - a medium fast food dish, veg, priced at Rs.299. Served at Cafe Table #120 in Bangalore, rated 3.8 stars."
479,120,Cafe Table #120,Cheesy Chicken Wrap,Fast Food,399,very spicy,non-veg,3.8,Bangalore,45,"Cheesy Chicken Wrap - a very spicy fast food dish, non-veg, priced at Rs.399. Served at Cafe Table #120 in Bangalore, rated 3.8 stars."
480,120,Cafe Table #120,Crispy Milkshake,Beverages,199,medium,jain,3.8,Bangalore,45,"Crispy Milkshake - a medium beverages dish, jain, priced at Rs.199. Served at Cafe Table #120 in Bangalore, rated 3.8 stars."
481,121,Cafe Bites #121,Classic Milkshake,Beverages,399,mild,non-veg,3.4,Hyderabad,19,"Classic Milkshake - a mild beverages dish, non-veg, priced at Rs.399. Served at Cafe Bites #121 in Hyderabad, rated 3.4 stars."
